Arquivo;CodProj;Data de Início;Data de Conclusão;CNPJ;Entidade;Tipo de Entidade;Unidade Federativa;Região
APLPED0063_RELATORIOFINALPED_0027_S08.xml;PD-00063-0027;18MAR2011;17SEP2015;04646420000109;CONTREL ENGENHARIA SS LTDA;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0027_S08.xml;PD-00063-0027;18MAR2011;17SEP2015;43588755000161;Fundação Para o Desenvolvimento Tecnológico da Engenharia - FDTE;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0033_S07.xml;PD-00063-0033;;;02437460000379;INSTITUTO DE PESQUISAS ELDORADO;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0033_S07.xml;PD-00063-0033;;;46068425000133;UNIVERSIDADE ESTADUAL DE CAMPINAS;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0035_S04.xml;PD-00063-0035;25MAR2011;25MAR2016;43588755000161;Fundação para o Desenvolvimento Tecnológico da Engenharia - FDTE;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0035_S04.xml;PD-00063-0035;25MAR2011;25MAR2016;49607336000106;Fundação de Desenvolvimento da Unicamp;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0035_S04.xml;PD-00063-0035;25MAR2011;25MAR2016;66973801000141;Densitel Transformadores Ltda;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0036_S05.xml;PD-00063-0036;;;43942358000146;Fundação De Ensino, Pesquisa E Extensão De Ilha Solteira;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0037_S11.XML;PD-00063-0037;18MAR2011;17NOV2015;46068425000133;UNIVERSIDADE ESTADUAL DE CAMPINAS;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0037_S11.XML;PD-00063-0037;18MAR2011;17NOV2015;88648761000103;Universidade de Caxias do Sul;Executora;RS;Sul
APLPED0063_RELATORIOFINALPED_0038_S10.xml;PD-00063-0038;18MAR2011;17NOV2014;04897383000101;Matrix Engenharia em Energia Ltda;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0038_S10.xml;PD-00063-0038;18MAR2011;17NOV2014;74444639000100;PLAYMUSIC Comércio e Serviços LTDA;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0039_S04.xml;PD-00063-0039;18MAR2011;17JUL2015;71558068000139;Fundação Parque de Alta Tecnologia da Região de Iperó e Adjacências;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0041_S04.xml;PD-00063-0041;12APR2011;11APR2016;21040001000130;UNIVERSIDADE FEDERAL DE ITAJUBÁ;Executora;AC;Norte
APLPED0063_RELATORIOFINALPED_0042_S01.xml;PD-00063-0042;;;06103086000164;HYTRON - Indústria, Comércio e Assessoria Tecnológica em Energia e Gases Industriais Ltda.;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0042_S01.xml;PD-00063-0042;;;08322782000197;Instituto AQUA GENESIS;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0042_S01.xml;PD-00063-0042;;;13010604000160;EUDORA ENERGIA;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0042_S01.xml;PD-00063-0042;;;21040001000130;Universidade Federal de Itajuba;Executora;MG;Sudeste
APLPED0063_RELATORIOFINALPED_0042_S01.xml;PD-00063-0042;;;46068425000133;UNIVERSIDADE ESTADUAL DE CAMPINAS;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0046_S02.xml;PD-00063-0046;;;03179687000162;Cortes Assessoria e Consultoria Ltda;Executora;AC;Norte
APLPED0063_RELATORIOFINALPED_0046_S02.xml;PD-00063-0046;;;46068425000133;UNIVERSIDADE ESTADUAL DE CAMPINAS;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0048_S04.xml;PD-00063-0048;;;01607353000117;Matos Ferreira Engenharia e Serviços;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0048_S04.xml;PD-00063-0048;;;67689489000121;Concrefer Indústria e Comércio de Postes e Artefatos de Concreto;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0050_S10.xml;PD-00063-0050;;;12494582000199;Eco2 Corp Participações LTDA;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0056_S03.xml;PD-00063-0056;10APR2013;09FEB2016;03179687000162;Cortes Assessoria e Consultoria Ltda;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0056_S03.xml;PD-00063-0056;10APR2013;09FEB2016;09813602000132;OMNIS Biogás Energias Renováveis e Participações Ltda.;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_0056_S03.xml;PD-00063-0056;10APR2013;09FEB2016;46068425000133;UNIVERSIDADE ESTADUAL DE CAMPINAS;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_1111_S04.xml;PD-00063-1111;02MAY2013;01JUN2015;02437460000379;Instituto de Pesquisas Eldorado;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_2030_S02.xml;PD-00063-2030;05APR2013;04JUL2015;33663683004880;Universidade Federal do Rio de Janeiro;Executora;RJ;Sudeste
APLPED0063_RELATORIOFINALPED_2030_S02.xml;PD-00063-2030;05APR2013;04JUL2015;46546479000167;Roland Berger Strategy Consultants Ltda;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_3002_S02.xml;PD-00063-3002;04OCT2013;03JUL2015;42429480000150;Fundação Universitária José Bonifácio - UFRJ;Executora;RJ;Sudeste
APLPED0063_RELATORIOFINALPED_3004_S02.xml;PD-00063-3004;01APR2014;31MAR2016;05532488000111;KNBS TELECOMUNICAÇÕES E INFORMÁTICA LTDA;Executora;SP;Sudeste
APLPED0063_RELATORIOFINALPED_3005_S03.xml;PD-00063-3005;01APR2014;31MAY2016;02437460000379;Instituto de Pesquisa Eldorado;Executora;SP;Sudeste
APLPED00642_RELATORIOFINALPED_0002_S13.XML;PD-00642-0002;03AUG2015;02MAR2018;03953509000147;CPFL Geração de Energia S.A.;Executora;SP;Sudeste
APLPED00642_RELATORIOFINALPED_0002_S13.XML;PD-00642-0002;03AUG2015;02MAR2018;09305983000149;PSR Soluções e Consultoria em Energia Ltda;Executora;RJ;Sudeste
APLPED00642_RELATORIOFINALPED_0002_S13.XML;PD-00642-0002;03AUG2015;02MAR2018;17079154000113;Mello Associados Engenharia e Consultoria Ltda;Executora;SP;Sudeste
APLPED00642_RELATORIOFINALPED_0002_S13.XML;PD-00642-0002;03AUG2015;02MAR2018;33641663000144;Fundação Getulio Vargas;Executora;RJ;Sudeste
APLPED0064_RELATORIOFINALPED_0002_S42.xml;PD-00064-0002;19SEP2011;10JUL2014;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul
APLPED0064_RELATORIOFINALPED_0002_S42.xml;PD-00064-0002;19SEP2011;10JUL2014;75095679000149;Universidade Federal do Paraná;Executora;PR;Sul
APLPED0064_RELATORIOFINALPED_1003_S04.xml;PD-00064-1003;13SEP2010;17JUN2015;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul
APLPED0064_RELATORIOFINALPED_1004_S05.xml;PD-00064-1004;01JUN2010;13MAR2015;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul
APLPED0064_RELATORIOFINALPED_1006_S03.xml;PD-00064-1006;01JUN2010;24FEB2015;55639124000103;FUNDAÇÃO CENTRO TECNOLÓGICO DE HIDRAULICA - FCTH;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1008_S14.xml;PD-00064-1008;;;11687093000190;Venidera Pesquisa e Desenvolvimento de Sistemas de Informaçao Ltda.;Executora;AC;Norte
APLPED0064_RELATORIOFINALPED_1008_S14.xml;PD-00064-1008;;;49607336000106;Universidade Estadual de Campinas;Executora;AC;Norte
APLPED0064_RELATORIOFINALPED_1009_S03.xml;PD-00064-1009;06AUG2010;15MAY2013;01664591000164;Fundação para o Desenvolvimento de Bauru;Executora;AC;Norte
APLPED0064_RELATORIOFINALPED_1011_S04.xml;PD-00064-1011;;;04731820000104;Hidrasoft - Engenharia e Informática S/S Ltda - ME;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1011_S04.xml;PD-00064-1011;;;49607336000106;Fundação de Desenvolvimento de Unicamp;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1012_S03.xml;PD-00064-1012;13OCT2010;22SEP2015;01955808000195;Fundação para Inovações Tecnológicas - FITec;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1012_S03.xml;PD-00064-1012;13OCT2010;22SEP2015;57394652000175;Fundação da Universidade Estadual Paulista Júlio de Mesquita Filho (UNESP);Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1013_S14.xml;PD-00064-1013;06SEP2010;22SEP2015;10784269000160;DeD SOLUCOES EM MATEMATICA COMPUTACIONAL LTDA - ME;Executora;BA;Nordeste
APLPED0064_RELATORIOFINALPED_1014_S04.xml;PD-00064-1014;14SEP2010;02AUG2012;46068425000133;Universidade Estadual de Campinas;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1015_S09.xml;PD-00064-1015;;;49607336000106;Fundação para o Desenvolvimento da Unicamp;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1016_S06.xml;PD-00064-1016;16SEP2010;17JUN2015;06103086000164;Hytron Ind Com e Assessoria Tecnológica;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1017_S01.XML;PD-00064-1017;09DEC2010;24FEB2015;01664591000164;Fundação para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1018_S03.xml;PD-00064-1018;03JAN2011;16MAY2016;00908748000197;Gênera, Serviços e Comércio Ltda.;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1018_S03.xml;PD-00064-1018;03JAN2011;16MAY2016;01664591000164;Fundação Para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1018_S03.xml;PD-00064-1018;03JAN2011;16MAY2016;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1018_S03.xml;PD-00064-1018;03JAN2011;16MAY2016;18025536000127;Fundação de Pesquisa e Assessoramento à Indústria;Executora;MG;Sudeste
APLPED0064_RELATORIOFINALPED_1019_S02.xml;PD-00064-1019;09DEC2010;13MAR2015;01664591000164;Fundação para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1021_S02.xml;PD-00064-1021;09DEC2010;17JUN2015;01664591000164;Fundação para o Desenvolvimento de Bauru - FUNDEB;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1021_S02.xml;PD-00064-1021;09DEC2010;17JUN2015;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1022_S08.xml;PD-00064-1022;22OCT2010;13MAR2015;00357503000119;FUNDAÇÃO DE ENSINO E PESQUISA DE ILHA SOLTEIRA;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1022_S08.xml;PD-00064-1022;22OCT2010;13MAR2015;51095925000102;Universidade Estadual Paulista Júlio de Mesquita Filho;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1026_S02.xml;PD-00064-1026;10AUG2011;24FEB2015;01664591000164;Fundação para o Desenvolvimento de Bauru - FUNDEB;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1026_S02.xml;PD-00064-1026;10AUG2011;24FEB2015;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1028_S04.xml;PD-00064-1028;07NOV2011;21JAN2016;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1028_S04.xml;PD-00064-1028;07NOV2011;21JAN2016;47035662000160;Fundação de Apoio a Pesquisa e Aperfeiçoamento Industrial;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1029_S03.xml;PD-00064-1029;06DEC2011;24FEB2015;02978269000172;ReliaSoft Brasil Ltda;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1029_S03.xml;PD-00064-1029;06DEC2011;24FEB2015;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1029_S03.xml;PD-00064-1029;06DEC2011;24FEB2015;43588755000161;Fundação Para o Desenvolvimento Tecnológico da Engenharia;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1029_S03.xml;PD-00064-1029;06DEC2011;24FEB2015;61077327000156;SKF do Brasil Ltda;Executora;SP;Sudeste
APLPED0064_RELATORIOFINALPED_1031_S02.xml;PD-00064-1031;11JUL2012;12FEB2016;40390569000125;Fundação Brasileira para o Desenvolvimento Sustentável;Executora;RJ;Sudeste
APLPED00669_RELATORIOFINALPED_0015_S08.XML;PD-00669-0015;03OCT2014;03MAR2018;02694698000181;MD MONITORAÇÃO E DIAGONOSE LTDA;Executora;SP;Sudeste
APLPED00669_RELATORIOFINALPED_0015_S08.XML;PD-00669-0015;03OCT2014;03MAR2018;43588755000161;Fundação para o desenvolvimento tecnológico da engenharia;Executora;SP;Sudeste
APLPED00673_RELATORIOFINALPED_0050_S09.XML;PD-00673-0050;02SEP2013;02JUL2017;68314830000127;FUNDAÇÃO DE APOIO A UNIVERSIDADE DE SÃO PAULO;Executora;SP;Sudeste
APLPED00678_RELATORIOFINALPED_0115_S01.XML;PD-00678-0115;29APR2015;28APR2017;02445475000117;Jordão Consultoria e Projetos Ltda;Executora;RJ;Sudeste
APLPED00678_RELATORIOFINALPED_0116_S01.XML;PD-00678-0116;07FEB2017;06NOV2018;09305983000149;PSR Soluções e Consultoria em Energia Ltda;Executora;RJ;Sudeste
APLPED00678_RELATORIOFINALPED_0214_S01.XML;PD-00678-0214;01DEC2014;31MAY2017;04709191000116;Instituto Acende Brasil;Executora;SP;Sudeste
APLPED00678_RELATORIOFINALPED_0215_S02.XML;PD-00678-0215;29APR2015;29OCT2016;00017952000118;Molygrafit Industria e Comercio LTDA;Executora;SP;Sudeste
APLPED00678_RELATORIOFINALPED_0215_S02.XML;PD-00678-0215;29APR2015;29OCT2016;02445475000117;Jordão Consultoria e Projetos Ltda;Executora;RJ;Sudeste
APLPED00678_RELATORIOFINALPED_0314_S01.XML;PD-00678-0314;07NOV2014;06NOV2017;04709191000116;Instituto Acende Brasil;Executora;SP;Sudeste
APLPED00678_RELATORIOFINALPED_0317_S01.XML;PD-00678-0317;11APR2017;10OCT2018;02445475000117;Jordão Consultoria e Projetos Ltda;Executora;RJ;Sudeste
APLPED00678_RELATORIOFINALPED_0317_S01.XML;PD-00678-0317;11APR2017;10OCT2018;10795929000108;Molycolor Indústria e Comércio de Tintas e Revestimentos Ltda;Executora;SP;Sudeste
APLPED0068_RELATORIOFINALPED_0001_S03.xml;PD-00068-0001;;;06034135000154;MGM Consultoria e Diagnósticos em Equipamentos Elétricos Ltda.;Executora;SP;Sudeste
APLPED0068_RELATORIOFINALPED_0001_S03.xml;PD-00068-0001;;;07942440000107;SDM do Brasil Ltda;Executora;PR;Sul
APLPED0068_RELATORIOFINALPED_0001_S03.xml;PD-00068-0001;;;09451388000111;AJOL Engenharia e Assessoria Ltda.;Executora;SP;Sudeste
APLPED0068_RELATORIOFINALPED_0003_S07.xml;PD-00068-0003;;;06255317000155;ASOTECH ADVANCED SYSTEM OPTIMIZATION TECHNOLOGIES LTDA.;Executora;MG;Sudeste
APLPED0068_RELATORIOFINALPED_0003_S07.xml;PD-00068-0003;;;11075112000128;ENGENHARIA ASSISTIDA POR COMPUTADOR LTDA ME;Executora;MG;Sudeste
APLPED0068_RELATORIOFINALPED_0005_S02.xml;PD-00068-0005;;;01664591000164;Fundação Para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED0068_RELATORIOFINALPED_0006_S04.xml;PD-00068-0006;;;43588755000161;FUNDACAO PARA DESENVOLVIMENTO TECNOLOGICO DA ENGENHARIA;Executora;SP;Sudeste
APLPED0068_RELATORIOFINALPED_0011_S09.xml;PD-00068-0011;;;08869913000150;Instituto Tecnológico de Pesquisa da Baixada Santista Ltda.;Executora;SP;Sudeste
APLPED0068_RELATORIOFINALPED_0011_S09.xml;PD-00068-0011;;;82895327000133;Fundação de Ensino de Engenharia em Santa Catarina;Executora;SC;Sul
APLPED0068_RELATORIOFINALPED_0011_S09.xml;PD-00068-0011;;;83899526000182;Universidade Federal de Santa Catarina;Executora;SC;Sul
APLPED0068_RELATORIOFINALPED_0017_S05.xml;PD-00068-0017;;;11402854000110;CARLOS DAVID  F. BARBOSA ME - PRINSIS PROJETOS, INOVAÇÃO E SISTEMAS;Executora;SP;Sudeste
APLPED0068_RELATORIOFINALPED_0018_S07.xml;PD-00068-0018;;;01664591000164;Fundação para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED0068_RELATORIOFINALPED_0025_S09.xml;PD-00068-0025;01DEC2011;03OCT2014;03881468000120;MARANGON ENGENHARIA LTDA;Executora;MG;Sudeste
APLPED0068_RELATORIOFINALPED_0025_S09.xml;PD-00068-0025;01DEC2011;03OCT2014;08046409000150;Fabio Romano Lofrano Dotto ME;Executora;SP;Sudeste
APLPED0068_RELATORIOFINALPED_0025_S09.xml;PD-00068-0025;01DEC2011;03OCT2014;21040001000130;UNIVERSIDADE FEDERAL DE ITAJUBÁ;Executora;MG;Sudeste
APLPED0068_RELATORIOFINALPED_0029_S09.xml;PD-00068-0029;28MAY2012;17MAY2016;68314830000127;Fundação de Apoio à Universidade de São Paulo - FUSP;Executora;SP;Sudeste
APLPED0068_RELATORIOFINALPED_0030_S03.xml;PD-00068-0030;;;01715975000169;Instituto de Tecnologia para o Desenvolvimento (LACTEC);Executora;PR;Sul
APLPED0087_RELATORIOFINALPED_0087_S20.xml;PD-00087-0087;02JAN2012;04MAY2015;00958378000100;CAS Tecnologia SA;Executora;SP;Sudeste
APLPED0103_RELATORIOFINALPED_0002_S03.xml;PD-00103-0002;;;14578425000197;NEO DOMINO PESQUISAS EM SISTEMAS ELÉTRICOS LTDA;Executora;SC;Sul
APLPED02262_RELATORIOFINALPED_1601_S03.xml;PD-02262-1601;18MAR2016;31AUG2018;01664591000164;Fundação para o Desenvolvimento de Bauru;Executora;SP;Sudeste
APLPED02262_RELATORIOFINALPED_1601_S03.xml;PD-02262-1601;18MAR2016;31AUG2018;08046409000150;Fabio Romano Lofrano Dotto - ME;Executora;SP;Sudeste
APLPED02263_RELATORIOFINALPED_0115_S03.XML;PD-02263-0115;01JUN2015;30MAY2016;33555921000170;Pontifícia Universidade Católica;Executora;RJ;Sudeste
APLPED02331_RELATORIOFINALPED_0014_S12.XML;PD-02331-0014;01SEP2014;01SEP2017;00357503000119;FUNDAÇÃO DE ENSINO PESQUISA E EXTENSÃO DE ILHA SOLTEIRA;Executora;SP;Sudeste
APLPED02331_RELATORIOFINALPED_0014_S12.XML;PD-02331-0014;01SEP2014;01SEP2017;01809622000128;GEOMETRISA SERVIÇOS DE ENGENHARIA LTDA EPP;Executora;SP;Sudeste
APLPED02331_RELATORIOFINALPED_0017_S17.XML;PD-02331-0017;10JUN2015;10JUN2017;03400080000160;Voith Hydro Ltda;Executora;SP;Sudeste
APLPED02331_RELATORIOFINALPED_0017_S17.XML;PD-02331-0017;10JUN2015;10JUN2017;43588755000161;FUNDAÇÃO PARA DESENVOLVIMENTO TECNOLÓGICO DA ENGENHARIA;Executora;SP;Sudeste
APLPED02331_RELATORIOFINALPED_0030_S18.xml;PD-02331-0030;01JUL2013;31DEC2016;04897383000101;MATRIX ENGENHARIA EM ENERGIA;Executora;SP;Sudeste
APLPED02331_RELATORIOFINALPED_0030_S18.xml;PD-02331-0030;01JUL2013;31DEC2016;50511286000148;FUNDAÇÃO DE APOIO À PESQUISA, ENSINO E EXTENSÃO - FUNEP;Executora;SP;Sudeste
APLPED02393_RELATORIOFINALPED_0002_S01.XML;PD-02393-0002;01AUG2013;31JUL2014;18025536000127;Fundação de Pesquisa e Assessoramento à Indústria - FUPAI;Executora;MG;Sudeste
APLPED02393_RELATORIOFINALPED_0003_S01.XML;PD-02393-0003;26AUG2013;25AUG2015;18025536000127;Fundação de Pesquisa e Assessoramento à Indústria - FUPAI;Executora;MG;Sudeste
APLPED02393_RELATORIOFINALPED_0004_S01.XML;PD-02393-0004;01AUG2013;31JUL2014;18025536000127;Fundação de Pesquisa e Assessoramento à Indústria - FUPAI;Executora;MG;Sudeste
APLPED02607_RELATORIOFINALPED_0004_S09.xml;PD-02607-0004;;;02445475000117;Jordão Consultoria e Projetos Ltda;Executora;RJ;Sudeste
APLPED02607_RELATORIOFINALPED_0004_S09.xml;PD-02607-0004;;;08537948000192;HPPA Consultoria e Desenvolvimento em Engenharia Ltda;Executora;RJ;Sudeste
APLPED02607_RELATORIOFINALPED_0006_S04.xml;PD-02607-0006;05NOV2013;04JAN2018;06847661000133;SF Consultoria em Projetos de PeD LTDA;Executora;RJ;Sudeste
APLPED02607_RELATORIOFINALPED_0006_S04.xml;PD-02607-0006;05NOV2013;04JAN2018;31165384000126;Fundação Bio Rio;Executora;RJ;Sudeste
APLPED02608_RELATORIOFINALPED_1201_S05.xml;PD-02608-1201;01JAN2016;01JUL2017;15644793000159;SESI DO BRASIL CONSULTORIA LTDA;Executora;RJ;Sudeste
APLPED02608_RELATORIOFINALPED_1346_S14.xml;PD-02608-1346;;;43588755000161;Fundação para o Desenvolvimento Tecnológico da Engenharia;Executora;SP;Sudeste
APLPED02608_RELATORIOFINALPED_7503_S01.xml;PD-02608-7503;;;18191660000162;NARI BRASIL HOLDING LTDA;Executora;RJ;Sudeste
APLPED02609_RELATORIOFINALPED_0002_S01.XML;PD-02609-0002;03FEB2014;02MAR2018;31165384000126;Fundação Bio Rio;Executora;RJ;Sudeste
APLPED02609_RELATORIOFINALPED_0003_S01.XML;PD-02609-0003;25AUG2014;24AUG2018;72060999000175;Fundacao Coordenacao de Projetos, Pesquisas e Estudos Tecnologicos;Executora;RJ;Sudeste
APLPED02651_RELATORIOFINALPED_0009_S05.xml;PD-02651-0009;04MAR2013;03MAR2018;08869913000150;Instituto Tecnológico de Pesquisa da Baixada Santista Ltda.;Executora;SP;Sudeste
APLPED02651_RELATORIOFINALPED_0009_S05.xml;PD-02651-0009;04MAR2013;03MAR2018;69045144000160;ECIL - Informática Indústria e Comércio Ltda.;Executora;SP;Sudeste
APLPED02651_RELATORIOFINALPED_0010_S09.xml;PD-02651-0010;01AUG2013;31MAR2018;28523215000106;Universidade Federal Fluminense;Executora;RJ;Sudeste
APLPED02651_RELATORIOFINALPED_0010_S09.xml;PD-02651-0010;01AUG2013;31MAR2018;69045144000160;ECIL - Informática Indústria e Comércio Ltda.;Executora;SP;Sudeste
APLPED02866_RELATORIOFINALPED_0258_S04.XML;PD-02866-0258;05JUN2012;30NOV2016;02203539000173;FUNDAÇÃO ASSIS GURGACZ;Executora;PR;Sul
APLPED02934_RELATORIOFINALPED_0006_S05.xml;PD-02934-0006;10FEB2011;11NOV2015;05696043000177;Anima Consultoria e Projetos Ltda;Executora;RJ;Sudeste
APLPED02934_RELATORIOFINALPED_0006_S05.xml;PD-02934-0006;10FEB2011;11NOV2015;88471578000177;Altus Sistemas de Informática S A;Executora;RS;Sul
APLPED02934_RELATORIOFINALPED_0006_S05.xml;PD-02934-0006;10FEB2011;11NOV2015;92969856000198;Universidade Federal do Rio Grande do Sul;Executora;RS;Sul
APLPED02934_RELATORIOFINALPED_0011_S05.xml;PD-02934-0011;18OCT2012;25AUG2016;01715975000169;Instituto de Tecnologia para o Desenvolvimento - LACTEC;Executora;PR;Sul
APLPED02934_RELATORIOFINALPED_0011_S05.xml;PD-02934-0011;18OCT2012;25AUG2016;04659917000153;Anima Consultoria e Projetos Ltda;Executora;RJ;Sudeste
APLPED02934_RELATORIOFINALPED_0011_S05.xml;PD-02934-0011;18OCT2012;25AUG2016;12138837000180;Cegasa Sistemas de Energia e Tráfego do Brasil Ltda;Executora;SP;Sudeste
APLPED02934_RELATORIOFINALPED_0011_S05.xml;PD-02934-0011;18OCT2012;25AUG2016;53977021000128;PHB Eletronica Ltda;Executora;SP;Sudeste
APLPED02934_RELATORIOFINALPED_0012_S02.XML;PD-02934-0012;18MAR2014;26MAR2018;06107018000173;Madrona Hong Mazzuco Brandão Sociedade de Advogados;Executora;SP;Sudeste
APLPED02934_RELATORIOFINALPED_0012_S02.XML;PD-02934-0012;18MAR2014;26MAR2018;08012790000137;iX Estudos e Projetos ltda.;Executora;MG;Sudeste
APLPED02934_RELATORIOFINALPED_0012_S02.XML;PD-02934-0012;18MAR2014;26MAR2018;17079154000113;MELLO ASSOCIADOS ENGENHARIA E CONSULTORIA LTDA;Executora;SP;Sudeste
APLPED02934_RELATORIOFINALPED_0012_S02.XML;PD-02934-0012;18MAR2014;26MAR2018;21976490000136;MADRONA ADVOGADOS;Executora;SP;Sudeste
APLPED02934_RELATORIOFINALPED_0012_S02.XML;PD-02934-0012;18MAR2014;26MAR2018;43588755000161;FUNDAÇÃO PARA O DESENVOLVIMENTO TECNOLÓGICO DA ENGENHARIA;Executora;SP;Sudeste
APLPED02937_RELATORIOFINALPED_0045_S07.xml;PD-02937-0045;05MAR2012;04SEP2016;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul
APLPED02937_RELATORIOFINALPED_0045_S07.xml;PD-02937-0045;05MAR2012;04SEP2016;06103086000164;Hytron - Industria Comércio e Assessoria Tecnológica em Energia e Gases Industriais Ltda;Executora;SP;Sudeste
APLPED02937_RELATORIOFINALPED_0045_S07.xml;PD-02937-0045;05MAR2012;04SEP2016;08322782000197;Aqua Genesis - Instituto para Estudos e Projetos em Energia, Hidrogênio e Meio Ambiente;Executora;SP;Sudeste
APLPED02937_RELATORIOFINALPED_0045_S07.xml;PD-02937-0045;05MAR2012;04SEP2016;09305983000149;PSR Soluções e Consultoria em Energia LTDA.;Executora;RJ;Sudeste
APLPED02937_RELATORIOFINALPED_0045_S07.xml;PD-02937-0045;05MAR2012;04SEP2016;14784855000165;RAR Consultoria e Engenharia;Executora;SP;Sudeste
APLPED02937_RELATORIOFINALPED_0045_S07.xml;PD-02937-0045;05MAR2012;04SEP2016;46068425000133;Universidade Estadual de Campinas;Executora;SP;Sudeste
APLPED02937_RELATORIOFINALPED_3015_S01.XML;PD-02937-3015;12AUG2015;11JAN2018;01607353000117;Matos Ferreira Engenharia e Serviços;Executora;SP;Sudeste
APLPED02945_RELATORIOFINALPED_0004_S01.XML;PD-02945-0004;16DEC2013;27MAY2017;01715975000169;Instituto de Tecnologia para o Desenvolvimento - LACTEC;Executora;PR;Sul
APLPED02945_RELATORIOFINALPED_0005_S05.xml;PD-02945-0005;;;01715975000169;Instituto de Tecnologia para o Desenvolvimento - LACTEC;Executora;PR;Sul
APLPED02945_RELATORIOFINALPED_0213_S01.XML;PD-02945-0213;28NOV2013;28SEP2018;01715975000169;Instituto de Tecnologia para o Desenvolvimento - LACTEC;Executora;PR;Sul
APLPED02952_RELATORIOFINALPED_0019_S09.XML;PD-02952-0019;01OCT2012;01OCT2017;00348003000110;Centro Nacional de Pesquisa em Pesca, Aquicultura e Sistemas Agrícolas;Executora;TO;Norte
APLPED02952_RELATORIOFINALPED_0019_S09.XML;PD-02952-0019;01OCT2012;01OCT2017;15143949000118;Omega gestão de Projetos;Executora;SP;Sudeste
