"","item","fonte_de_dados","titulo","titulo2","data_assinatura","data_limite","duracao_dias","duracao_meses","duracao_anos","valor_contratado","natureza_do_agente_executor","natureza_do_financiamento","modalidade_do_financiamento","nome_do_agente_Executor","valor_liberado_2013","valor_liberado_2014","valor_liberado_2015","valor_liberado_2016","valor_liberado_2017","valor_liberado_2018","valor_liberado_2019","valor_liberado_2020","valor_liberado_2021","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"185","Finep-02.05.0667.00","Finep","DESENVOLVIMENTO DE TECNOLOGIA DE MOAGEM DE CARBONATO DE CÁLCIO NATURAL EM VIA LÍQUIDA","desenvolvimento de tecnologia de moagem de carbonato de calcio natural em via liquida",2005-11-21,2006-11-21,365,11.9917864476386,0,3604941.9,"Empresa Privada","Privado orientado por política","Reembolsável","MICRON - ITA INDÚSTRIA E COMÉRCIO DE MINERAIS LTDA.",3604941.9,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"186","Finep-02.05.0667.00","Finep","DESENVOLVIMENTO DE TECNOLOGIA DE MOAGEM DE CARBONATO DE CÁLCIO NATURAL EM VIA LÍQUIDA","desenvolvimento de tecnologia de moagem de carbonato de calcio natural em via liquida",2005-11-21,2006-11-21,365,11.9917864476386,0,3604941.9,"Empresa Privada","Privado orientado por política","Reembolsável","MICRON - ITA INDÚSTRIA E COMÉRCIO DE MINERAIS LTDA.",3604941.9,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"187","Finep-02.05.0667.00","Finep","DESENVOLVIMENTO DE TECNOLOGIA DE MOAGEM DE CARBONATO DE CÁLCIO NATURAL EM VIA LÍQUIDA","desenvolvimento de tecnologia de moagem de carbonato de calcio natural em via liquida",2005-11-21,2006-11-21,365,11.9917864476386,0,3604941.9,"Empresa Privada","Privado orientado por política","Reembolsável","MICRON - ITA INDÚSTRIA E COMÉRCIO DE MINERAIS LTDA.",3604941.9,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"188","Finep-02.05.0672.00","Finep","AMPLIAÇÃO DA ESTRUTURA DE P&D DA OURO FINO E DESENVOLVIMENTO DE NOVOS PRODUTOS","ampliacao da estrutura de p&d da ouro fino e desenvolvimento de novos produtos",2005-10-27,2006-10-27,365,11.9917864476386,0,1616742.04,"Empresa Privada","Privado orientado por política","Reembolsável","OURO FINO SAÚDE ANIMAL LTDA",1616742.04,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"189","Finep-02.05.0672.00","Finep","AMPLIAÇÃO DA ESTRUTURA DE P&D DA OURO FINO E DESENVOLVIMENTO DE NOVOS PRODUTOS","ampliacao da estrutura de p&d da ouro fino e desenvolvimento de novos produtos",2005-10-27,2006-10-27,365,11.9917864476386,0,1616742.04,"Empresa Privada","Privado orientado por política","Reembolsável","OURO FINO SAÚDE ANIMAL LTDA",1616742.04,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"190","Finep-02.05.0672.00","Finep","AMPLIAÇÃO DA ESTRUTURA DE P&D DA OURO FINO E DESENVOLVIMENTO DE NOVOS PRODUTOS","ampliacao da estrutura de p&d da ouro fino e desenvolvimento de novos produtos",2005-10-27,2006-10-27,365,11.9917864476386,0,1616742.04,"Empresa Privada","Privado orientado por política","Reembolsável","OURO FINO SAÚDE ANIMAL LTDA",1616742.04,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"191","Finep-02.05.0672.00","Finep","AMPLIAÇÃO DA ESTRUTURA DE P&D DA OURO FINO E DESENVOLVIMENTO DE NOVOS PRODUTOS","ampliacao da estrutura de p&d da ouro fino e desenvolvimento de novos produtos",2005-10-27,2006-10-27,365,11.9917864476386,0,1616742.04,"Empresa Privada","Privado orientado por política","Reembolsável","OURO FINO SAÚDE ANIMAL LTDA",1616742.04,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"192","Finep-02.05.0677.00","Finep","DESENVOLVIMENTO DE PRODUTO PATENTEADO PARA COMBATE AS PRAGAS DO ALGODÃO","desenvolvimento de produto patenteado para combate as pragas do algodao",2005-11-17,2006-11-17,365,11.9917864476386,0,3273025,"Empresa Privada","Privado orientado por política","Reembolsável","J.F. MÁQUINAS AGRÍCOLAS LTDA",3273025,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"193","Finep-02.05.0677.00","Finep","DESENVOLVIMENTO DE PRODUTO PATENTEADO PARA COMBATE AS PRAGAS DO ALGODÃO","desenvolvimento de produto patenteado para combate as pragas do algodao",2005-11-17,2006-11-17,365,11.9917864476386,0,3273025,"Empresa Privada","Privado orientado por política","Reembolsável","J.F. MÁQUINAS AGRÍCOLAS LTDA",3273025,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"194","Finep-02.05.0686.00","Finep","ESTUDOS E PROJETOS PARA IMPLANTAÇÃO DE CENTRAIS HIDRELÉTRICAS","estudos e projetos para implantacao de centrais hidreletricas",2005-11-28,2007-11-28,730,23.9835728952772,1,11568903,"Empresa Privada","Privado orientado por política","Reembolsável","BROOKFIELD ENERGIA RENOVÁVEL S.A. - MATRIZ",4580075,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"195","Finep-02.05.0686.00","Finep","ESTUDOS E PROJETOS PARA IMPLANTAÇÃO DE CENTRAIS HIDRELÉTRICAS","estudos e projetos para implantacao de centrais hidreletricas",2005-11-28,2007-11-28,730,23.9835728952772,1,11568903,"Empresa Privada","Privado orientado por política","Reembolsável","BROOKFIELD ENERGIA RENOVÁVEL S.A. - MATRIZ",1225240,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"196","Finep-02.05.0686.00","Finep","ESTUDOS E PROJETOS PARA IMPLANTAÇÃO DE CENTRAIS HIDRELÉTRICAS","estudos e projetos para implantacao de centrais hidreletricas",2005-11-28,2007-11-28,730,23.9835728952772,1,11568903,"Empresa Privada","Privado orientado por política","Reembolsável","BROOKFIELD ENERGIA RENOVÁVEL S.A. - MATRIZ",1752897,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"197","Finep-02.05.0686.00","Finep","ESTUDOS E PROJETOS PARA IMPLANTAÇÃO DE CENTRAIS HIDRELÉTRICAS","estudos e projetos para implantacao de centrais hidreletricas",2005-11-28,2007-11-28,730,23.9835728952772,1,11568903,"Empresa Privada","Privado orientado por política","Reembolsável","BROOKFIELD ENERGIA RENOVÁVEL S.A. - MATRIZ",4010691,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"198","Finep-02.05.0695.00","Finep","Aprimoramento Tecnológico do Mamão Brasileiro na Busca de Maior Qualidade e Divisas para o País","aprimoramento tecnologico do mamao brasileiro na busca de maior qualidade e divisas para o pais",2005-11-24,2007-11-24,730,23.9835728952772,1,3032016,"Empresa Privada","Privado orientado por política","Reembolsável","CALIMAN AGRÍCOLA S.A.",1382004,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"199","Finep-02.05.0695.00","Finep","Aprimoramento Tecnológico do Mamão Brasileiro na Busca de Maior Qualidade e Divisas para o País","aprimoramento tecnologico do mamao brasileiro na busca de maior qualidade e divisas para o pais",2005-11-24,2007-11-24,730,23.9835728952772,1,3032016,"Empresa Privada","Privado orientado por política","Reembolsável","CALIMAN AGRÍCOLA S.A.",412503,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"200","Finep-02.05.0695.00","Finep","Aprimoramento Tecnológico do Mamão Brasileiro na Busca de Maior Qualidade e Divisas para o País","aprimoramento tecnologico do mamao brasileiro na busca de maior qualidade e divisas para o pais",2005-11-24,2007-11-24,730,23.9835728952772,1,3032016,"Empresa Privada","Privado orientado por política","Reembolsável","CALIMAN AGRÍCOLA S.A.",137501,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"201","Finep-02.05.0695.00","Finep","Aprimoramento Tecnológico do Mamão Brasileiro na Busca de Maior Qualidade e Divisas para o País","aprimoramento tecnologico do mamao brasileiro na busca de maior qualidade e divisas para o pais",2005-11-24,2007-11-24,730,23.9835728952772,1,3032016,"Empresa Privada","Privado orientado por política","Reembolsável","CALIMAN AGRÍCOLA S.A.",550004,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"202","Finep-02.05.0695.00","Finep","Aprimoramento Tecnológico do Mamão Brasileiro na Busca de Maior Qualidade e Divisas para o País","aprimoramento tecnologico do mamao brasileiro na busca de maior qualidade e divisas para o pais",2005-11-24,2007-11-24,730,23.9835728952772,1,3032016,"Empresa Privada","Privado orientado por política","Reembolsável","CALIMAN AGRÍCOLA S.A.",550004,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"203","Finep-02.05.0719.00","Finep","INTERNACIONALIZAÇÃO DA BEMATECH","internacionalizacao da bematech",2005-11-25,2007-11-25,730,23.9835728952772,1,7016873.63,"Empresa Privada","Privado orientado por política","Reembolsável","BEMATECH S/A",511724,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"204","Finep-02.05.0719.00","Finep","INTERNACIONALIZAÇÃO DA BEMATECH","internacionalizacao da bematech",2005-11-25,2007-11-25,730,23.9835728952772,1,7016873.63,"Empresa Privada","Privado orientado por política","Reembolsável","BEMATECH S/A",1148537,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"205","Finep-02.05.0719.00","Finep","INTERNACIONALIZAÇÃO DA BEMATECH","internacionalizacao da bematech",2005-11-25,2007-11-25,730,23.9835728952772,1,7016873.63,"Empresa Privada","Privado orientado por política","Reembolsável","BEMATECH S/A",1137538.61,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"206","Finep-02.05.0719.00","Finep","INTERNACIONALIZAÇÃO DA BEMATECH","internacionalizacao da bematech",2005-11-25,2007-11-25,730,23.9835728952772,1,7016873.63,"Empresa Privada","Privado orientado por política","Reembolsável","BEMATECH S/A",1655419.02,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"207","Finep-02.05.0719.00","Finep","INTERNACIONALIZAÇÃO DA BEMATECH","internacionalizacao da bematech",2005-11-25,2007-11-25,730,23.9835728952772,1,7016873.63,"Empresa Privada","Privado orientado por política","Reembolsável","BEMATECH S/A",1430871,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"208","Finep-02.05.0928.00","Finep","INOVAÇÃO TPP - BINS","inovacao tpp - bins",2005-12-22,2007-06-22,547,17.9712525667351,1,2650026,"Empresa Privada","Privado orientado por política","Reembolsável","BINS S/A. INDÚSTRIA DE ARTEFATOS DE BORRACHA",1170228,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"209","Finep-02.05.0928.00","Finep","INOVAÇÃO TPP - BINS","inovacao tpp - bins",2005-12-22,2007-06-22,547,17.9712525667351,1,2650026,"Empresa Privada","Privado orientado por política","Reembolsável","BINS S/A. INDÚSTRIA DE ARTEFATOS DE BORRACHA",493266,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"210","Finep-02.05.0928.00","Finep","INOVAÇÃO TPP - BINS","inovacao tpp - bins",2005-12-22,2007-06-22,547,17.9712525667351,1,2650026,"Empresa Privada","Privado orientado por política","Reembolsável","BINS S/A. INDÚSTRIA DE ARTEFATOS DE BORRACHA",249633,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"211","Finep-02.05.0928.00","Finep","INOVAÇÃO TPP - BINS","inovacao tpp - bins",2005-12-22,2007-06-22,547,17.9712525667351,1,2650026,"Empresa Privada","Privado orientado por política","Reembolsável","BINS S/A. INDÚSTRIA DE ARTEFATOS DE BORRACHA",249633,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"212","Finep-02.05.0928.00","Finep","INOVAÇÃO TPP - BINS","inovacao tpp - bins",2005-12-22,2007-06-22,547,17.9712525667351,1,2650026,"Empresa Privada","Privado orientado por política","Reembolsável","BINS S/A. INDÚSTRIA DE ARTEFATOS DE BORRACHA",243633,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"213","Finep-02.05.0928.00","Finep","INOVAÇÃO TPP - BINS","inovacao tpp - bins",2005-12-22,2007-06-22,547,17.9712525667351,1,2650026,"Empresa Privada","Privado orientado por política","Reembolsável","BINS S/A. INDÚSTRIA DE ARTEFATOS DE BORRACHA",243633,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"214","Finep-02.05.1003.01","Finep","PROJETOS PARA DESENVOLVIMENTO TECNOLÓGICO SUSTENTÁVEL","projetos para desenvolvimento tecnologico sustentavel",2005-12-15,2008-12-15,1096,36.0082135523614,3,16261226,"Empresa Privada","Privado orientado por política","Reembolsável","SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS LTDA",417176,417176,417176,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"215","Finep-02.05.1003.01","Finep","PROJETOS PARA DESENVOLVIMENTO TECNOLÓGICO SUSTENTÁVEL","projetos para desenvolvimento tecnologico sustentavel",2005-12-15,2008-12-15,1096,36.0082135523614,3,16261226,"Empresa Privada","Privado orientado por política","Reembolsável","SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS LTDA",947040,947040,947040,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"216","Finep-02.05.1003.01","Finep","PROJETOS PARA DESENVOLVIMENTO TECNOLÓGICO SUSTENTÁVEL","projetos para desenvolvimento tecnologico sustentavel",2005-12-15,2008-12-15,1096,36.0082135523614,3,16261226,"Empresa Privada","Privado orientado por política","Reembolsável","SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS LTDA",837041,837041,837041,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"217","Finep-02.05.1003.01","Finep","PROJETOS PARA DESENVOLVIMENTO TECNOLÓGICO SUSTENTÁVEL","projetos para desenvolvimento tecnologico sustentavel",2005-12-15,2008-12-15,1096,36.0082135523614,3,16261226,"Empresa Privada","Privado orientado por política","Reembolsável","SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS LTDA",621590.333333333,621590.333333333,621590.333333333,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"218","Finep-02.05.1003.01","Finep","PROJETOS PARA DESENVOLVIMENTO TECNOLÓGICO SUSTENTÁVEL","projetos para desenvolvimento tecnologico sustentavel",2005-12-15,2008-12-15,1096,36.0082135523614,3,16261226,"Empresa Privada","Privado orientado por política","Reembolsável","SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS LTDA",488099,488099,488099,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"219","Finep-02.05.1003.01","Finep","PROJETOS PARA DESENVOLVIMENTO TECNOLÓGICO SUSTENTÁVEL","projetos para desenvolvimento tecnologico sustentavel",2005-12-15,2008-12-15,1096,36.0082135523614,3,16261226,"Empresa Privada","Privado orientado por política","Reembolsável","SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS LTDA",261732.333333333,261732.333333333,261732.333333333,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"220","Finep-02.05.1003.01","Finep","PROJETOS PARA DESENVOLVIMENTO TECNOLÓGICO SUSTENTÁVEL","projetos para desenvolvimento tecnologico sustentavel",2005-12-15,2008-12-15,1096,36.0082135523614,3,16261226,"Empresa Privada","Privado orientado por política","Reembolsável","SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS LTDA",377410.666666667,377410.666666667,377410.666666667,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"221","Finep-02.05.1003.01","Finep","PROJETOS PARA DESENVOLVIMENTO TECNOLÓGICO SUSTENTÁVEL","projetos para desenvolvimento tecnologico sustentavel",2005-12-15,2008-12-15,1096,36.0082135523614,3,16261226,"Empresa Privada","Privado orientado por política","Reembolsável","SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS LTDA",81710.6666666667,81710.6666666667,81710.6666666667,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"222","Finep-02.05.1003.01","Finep","PROJETOS PARA DESENVOLVIMENTO TECNOLÓGICO SUSTENTÁVEL","projetos para desenvolvimento tecnologico sustentavel",2005-12-15,2008-12-15,1096,36.0082135523614,3,16261226,"Empresa Privada","Privado orientado por política","Reembolsável","SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS LTDA",670383,670383,670383,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"223","Finep-02.05.1003.01","Finep","PROJETOS PARA DESENVOLVIMENTO TECNOLÓGICO SUSTENTÁVEL","projetos para desenvolvimento tecnologico sustentavel",2005-12-15,2008-12-15,1096,36.0082135523614,3,16261226,"Empresa Privada","Privado orientado por política","Reembolsável","SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS LTDA",84150.3333333333,84150.3333333333,84150.3333333333,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"224","Finep-02.05.1003.01","Finep","PROJETOS PARA DESENVOLVIMENTO TECNOLÓGICO SUSTENTÁVEL","projetos para desenvolvimento tecnologico sustentavel",2005-12-15,2008-12-15,1096,36.0082135523614,3,16261226,"Empresa Privada","Privado orientado por política","Reembolsável","SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS LTDA",583501.333333333,583501.333333333,583501.333333333,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"225","Finep-02.05.1003.01","Finep","PROJETOS PARA DESENVOLVIMENTO TECNOLÓGICO SUSTENTÁVEL","projetos para desenvolvimento tecnologico sustentavel",2005-12-15,2008-12-15,1096,36.0082135523614,3,16261226,"Empresa Privada","Privado orientado por política","Reembolsável","SABÓ INDÚSTRIA E COMÉRCIO DE AUTOPEÇAS LTDA",50574,50574,50574,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"226","Finep-02.05.1023.00","Finep","PROGRAMA DE MODERNIZAÇÃO, PESQUISA E DESENVOLVIMENTO","programa de modernizacao, pesquisa e desenvolvimento",2005-12-27,2007-12-27,730,23.9835728952772,1,1919200,"Empresa Privada","Privado orientado por política","Reembolsável","BRASLUX INDÚSTRIA DE AUTO PEÇAS LTDA",633500,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"227","Finep-02.05.1023.00","Finep","PROGRAMA DE MODERNIZAÇÃO, PESQUISA E DESENVOLVIMENTO","programa de modernizacao, pesquisa e desenvolvimento",2005-12-27,2007-12-27,730,23.9835728952772,1,1919200,"Empresa Privada","Privado orientado por política","Reembolsável","BRASLUX INDÚSTRIA DE AUTO PEÇAS LTDA",633500,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"228","Finep-02.05.1023.00","Finep","PROGRAMA DE MODERNIZAÇÃO, PESQUISA E DESENVOLVIMENTO","programa de modernizacao, pesquisa e desenvolvimento",2005-12-27,2007-12-27,730,23.9835728952772,1,1919200,"Empresa Privada","Privado orientado por política","Reembolsável","BRASLUX INDÚSTRIA DE AUTO PEÇAS LTDA",117500,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
