"","item","fonte_de_dados","descricao_do_projeto","descricao_do_projeto2","data_assinatura","data_limite","duracao_dias","duracao_meses","duracao_anos","valor_contratado","natureza_do_agente_executor","natureza_do_financiamento","modalidade_do_financiamento","nome_do_agente_Executor","valor_liberado_2013","valor_liberado_2014","valor_liberado_2015","valor_liberado_2016","valor_liberado_2017","valor_liberado_2018","valor_liberado_2019","valor_liberado_2020","valor_liberado_2021","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"528","Bndes-13204481","Bndes","DESENVOLVIMENTO DE NOVOS PRODUTOS E EXPANSAO DE CAPACIDADE,  EM SANTA BARBARA D'OESTE (SP).","desenvolvimento de novos produtos e expansao de capacidade,  em santa barbara d'oeste (sp).",2013-06-11,2020-06-11,2555,84,7,14787000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","INDUSTRIAS ROMI S A",14787000,2112428.57142857,2112428.57142857,2112428.57142857,2112428.57142857,2112428.57142857,2112428.57142857,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"529","Bndes-13204481","Bndes","DESENVOLVIMENTO DE NOVOS PRODUTOS E EXPANSAO DE CAPACIDADE,  EM SANTA BARBARA D'OESTE (SP).","desenvolvimento de novos produtos e expansao de capacidade,  em santa barbara d'oeste (sp).",2013-06-11,2015-06-11,730,24,2,8063000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","INDUSTRIAS ROMI S A",8063000,4031500,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"530","Bndes-13204001","Bndes","IMPLANTACAO DE CENTRO DE PESQUISA E DESENVOLVIMENTO COM FOCO EM BIOTECNOLOGIA EM CRAVINHOS/SP.","implantacao de centro de pesquisa e desenvolvimento com foco em biotecnologia em cravinhos/sp.",2013-06-11,2021-06-11,2920,96,8,26829000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","LONGPING HIGH-TECH SEMENTES & BIOTECNOLOGIA LTDA.",26829000,3353625,3353625,3353625,3353625,3353625,3353625,3353625,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"531","Bndes-13544011","Bndes","FINANCIAMENTO AOS PROJETOS DE INOVACAO NO ANO DE 2013.","financiamento aos projetos de inovacao no ano de 2013.",2013-06-06,2019-12-06,2372.5,78,6.5,30686000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","SUZANO S.A.",30686000,4720923.07692308,4720923.07692308,4720923.07692308,4720923.07692308,4720923.07692308,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"532","Bndes-13203451","Bndes","DESENVOLVIMENTO DE UM NOVO MOTOR A ETANOL DE ALTA EFICIENCIA, EM BETIM (MG).","desenvolvimento de um novo motor a etanol de alta eficiencia, em betim (mg).",2013-06-04,2019-06-04,2190,72,6,1947728.43,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA.",1947728.43,324621.405,324621.405,324621.405,324621.405,324621.405,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"533","Bndes-13203451","Bndes","DESENVOLVIMENTO DE UM NOVO MOTOR A ETANOL DE ALTA EFICIENCIA, EM BETIM (MG).","desenvolvimento de um novo motor a etanol de alta eficiencia, em betim (mg).",2013-06-04,2019-06-04,2190,72,6,5001271.57,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA.",5001271.57,833545.261666667,833545.261666667,833545.261666667,833545.261666667,833545.261666667,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"534","Bndes-13203651","Bndes","REDUCAO DE CUSTOS DE PRODUCAO DO PHB, ATRAVES DE PESQUISAS NA AREA DE FERMENTACAO - APRIMORAMENTO DE LINHAGENS BACTERIANAS E EXTRACAO - AUMENTO DE CONCENTRACAO DA BIOMASSA E MELHOR FILTRAGEM.","reducao de custos de producao do phb, atraves de pesquisas na area de fermentacao - aprimoramento de linhagens bacterianas e extracao - aumento de concentracao da biomassa e melhor filtragem.",2013-06-04,2023-06-04,3650,120,10,9131000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","PHB INDUSTRIAL S/A",9131000,913100,913100,913100,913100,913100,913100,913100,913100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"535","Bndes-13204201","Bndes","INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO, MARKETING E CO MERCIALIZACAO, E INFRAESTRUTURA NO AMBITO DO PROGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT.","investimentos em pesquisa e desenvolvimento, marketing e co mercializacao, e infraestrutura no ambito do programa bndes para o desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes prosoft.",2013-05-28,2019-05-28,2190,72,6,41140000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","LOCAWEB SERVICOS DE INTERNET S.A.",41140000,6856666.66666667,6856666.66666667,6856666.66666667,6856666.66666667,6856666.66666667,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"536","Bndes-13203751","Bndes","PLANO DE INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO DE MODULOS COMPLEMENTARES AS ATUAIS PLATAFORMAS DE HARDWARE E SOFTWARE PARA AGRICULTURA E SILVICULTURA DE PRECISAO,BEM COMO NA AQUISICAO DE MAQUINAS E EQUIPAMENTOS IMPORTADOS SEM SIMILAR NACIONAL,NO AMBITO BNDES PSI-INOVACAO E LINHA BNDES INOVACAO","plano de investimentos em pesquisa e desenvolvimento de modulos complementares as atuais plataformas de hardware e software para agricultura e silvicultura de precisao,bem como na aquisicao de maquinas e equipamentos importados sem similar nacional,no ambito bndes psi-inovacao e linha bndes inovacao",2013-05-28,2019-05-28,2190,72,6,3038000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","ARVUS TECNOLOGIA LTDA.",3038000,506333.333333333,506333.333333333,506333.333333333,506333.333333333,506333.333333333,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"537","Bndes-13203751","Bndes","PLANO DE INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO DE MODULOS COMPLEMENTARES AS ATUAIS PLATAFORMAS DE HARDWARE E SOFTWARE PARA AGRICULTURA E SILVICULTURA DE PRECISAO,BEM COMO NA AQUISICAO DE MAQUINAS E EQUIPAMENTOS IMPORTADOS SEM SIMILAR NACIONAL,NO AMBITO BNDES PSI-INOVACAO E LINHA BNDES INOVACAO","plano de investimentos em pesquisa e desenvolvimento de modulos complementares as atuais plataformas de hardware e software para agricultura e silvicultura de precisao,bem como na aquisicao de maquinas e equipamentos importados sem similar nacional,no ambito bndes psi-inovacao e linha bndes inovacao",2013-05-28,2019-05-28,2190,72,6,86000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","ARVUS TECNOLOGIA LTDA.",86000,14333.3333333333,14333.3333333333,14333.3333333333,14333.3333333333,14333.3333333333,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"538","Bndes-13203681","Bndes","INVESTIMENTOS EM PESQUISA, CRIACAO E DESIGN DE MODA, MARKETING E ABERTURA DE, NO MINIMO, 12 LOJAS PROPRIAS LOCALIZADAS NOS ESTADOS DO RIO DE JANEIRO, SAO PAULO, BAHIA E PERNAMBUCO.","investimentos em pesquisa, criacao e design de moda, marketing e abertura de, no minimo, 12 lojas proprias localizadas nos estados do rio de janeiro, sao paulo, bahia e pernambuco.",2013-05-28,2021-05-28,2920,96,8,17626982.27,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","LMG ROUPAS LTDA",17626982.27,2203372.78375,2203372.78375,2203372.78375,2203372.78375,2203372.78375,2203372.78375,2203372.78375,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"539","Bndes-13203691","Bndes","EXPANSAO DO PREDIO LOCALIZADO EM JARAGUA DO SUL/SC; SUBSTITUICAO DA MATRIZ ENERGETICA; INVESTIMENTOS EM PESQUISA, CRIACAO E DESIGN DE MODA; MARKETING E ABERTURA DE, NO MINIMO, 22  LOJAS PROPRIAS LOCALIZADAS EM MG, RJ, SP, BA, RN, PE E DF, ALEM DE INVESTIMENTOS SOCIAIS NA COMUNIDADE E NA EMPRESA.","expansao do predio localizado em jaragua do sul/sc; substituicao da matriz energetica; investimentos em pesquisa, criacao e design de moda; marketing e abertura de, no minimo, 22  lojas proprias localizadas em mg, rj, sp, ba, rn, pe e df, alem de investimentos sociais na comunidade e na empresa.",2013-05-22,2021-05-22,2920,96,8,88803000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","MALWEE MALHAS LTDA",88803000,11100375,11100375,11100375,11100375,11100375,11100375,11100375,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"540","Bndes-12213881","Bndes","DESENVOLVIMENTO DE CIMENTO POZOLANICO E AGREGADOS A PARTIR DO TRATAMENTO TERMICO DOS FINOS PRESENTES NO RESIDUO BRITADODE CONSTRUCAO E DEMOLICAO.","desenvolvimento de cimento pozolanico e agregados a partir do tratamento termico dos finos presentes no residuo britadode construcao e demolicao.",2013-05-21,2013-05-21,0,0,0,2494655,"PÚBLICA INDIRETA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","INSTITUTO DE PESQUISAS TECNOLOGICAS  DO ESTADO DE S.PAU",2494655,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"541","Bndes-13203711","Bndes","INSTALACAO DE UMA PLATAFORMA DE ELETRONICA ORGANICA IMPRESSAE DESENVOLVIMENTO DE PAINEIS FOTOVOLTAICOS DE BAIXO CUSTO B ASEADOS NESTA TECNOLOGIA, COM RECURSOS DO BNDES FUNDO TECNOLOGICO - BNDES FUNTEC.","instalacao de uma plataforma de eletronica organica impressae desenvolvimento de paineis fotovoltaicos de baixo custo b aseados nesta tecnologia, com recursos do bndes fundo tecnologico - bndes funtec.",2013-05-21,2013-05-21,0,0,0,32321000,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","CENTRO DE INOVACOES CSEM BRASIL",32321000,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"542","Bndes-13203341","Bndes","DESENVOLVIMENTO DE EQUIPAMENTO PARA DIAGNOSTICO AUTOMOTIVO.","desenvolvimento de equipamento para diagnostico automotivo.",2013-05-21,2018-11-21,2007.5,66,5.5,2000000,"PRIVADA","RECURSOS LIVRES - PRÓPRIOS","REEMBOLSÁVEL","ALFATEST IND E COM DE PRODUTOS ELETRONICOS S/A",2000000,363636.363636364,363636.363636364,363636.363636364,363636.363636364,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"543","Bndes-13204461","Bndes","IMPLANTACAO DE DUAS UNIDADES ASSISTENCIAIS E UM COMPLEXO ASSISTENCIAL E DE PESQUISA NO MUNICIPIO DE BELO HORIZONTE - MG.","implantacao de duas unidades assistenciais e um complexo assistencial e de pesquisa no municipio de belo horizonte - mg.",2013-05-18,2021-05-18,2920,96,8,32346000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MEDICO",32346000,4043250,4043250,4043250,4043250,4043250,4043250,4043250,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"544","Bndes-13204181","Bndes","CONSTRUCAO DE PLANTA, EM ESCALA COMERCIAL, DE ETANOL DE 2ª GERACAO COM CAPACIDADE DE PRODUCAO DE 65 MIL TONELADAS METRICAS/ANO, UTILIZANDO A PALHA E O BAGACO DE CANA-DE-ACUCAR COMO MATERIA-PRIMA E TECNOLOGIA DE CONVERSAO DE BIOMASSA. (PAISS)","construcao de planta, em escala comercial, de etanol de 2ª geracao com capacidade de producao de 65 mil toneladas metricas/ano, utilizando a palha e o bagaco de cana-de-acucar como materia-prima e tecnologia de conversao de biomassa. (paiss)",2013-05-14,2023-05-14,3650,120,10,72983000,"PRIVADA","RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","BIOFLEX AGROINDUSTRIAL S.A.",72983000,7298300,7298300,7298300,7298300,7298300,7298300,7298300,7298300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"545","Bndes-13204181","Bndes","CONSTRUCAO DE PLANTA, EM ESCALA COMERCIAL, DE ETANOL DE 2ª GERACAO COM CAPACIDADE DE PRODUCAO DE 65 MIL TONELADAS METRICAS/ANO, UTILIZANDO A PALHA E O BAGACO DE CANA-DE-ACUCAR COMO MATERIA-PRIMA E TECNOLOGIA DE CONVERSAO DE BIOMASSA. (PAISS)","construcao de planta, em escala comercial, de etanol de 2ª geracao com capacidade de producao de 65 mil toneladas metricas/ano, utilizando a palha e o bagaco de cana-de-acucar como materia-prima e tecnologia de conversao de biomassa. (paiss)",2013-05-14,2015-09-14,851.666666666667,28,2.33333333333333,14369000,"PRIVADA","RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","BIOFLEX AGROINDUSTRIAL S.A.",14369000,6158142.85714286,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"546","Bndes-13204181","Bndes","CONSTRUCAO DE PLANTA, EM ESCALA COMERCIAL, DE ETANOL DE 2ª GERACAO COM CAPACIDADE DE PRODUCAO DE 65 MIL TONELADAS METRICAS/ANO, UTILIZANDO A PALHA E O BAGACO DE CANA-DE-ACUCAR COMO MATERIA-PRIMA E TECNOLOGIA DE CONVERSAO DE BIOMASSA. (PAISS)","construcao de planta, em escala comercial, de etanol de 2ª geracao com capacidade de producao de 65 mil toneladas metricas/ano, utilizando a palha e o bagaco de cana-de-acucar como materia-prima e tecnologia de conversao de biomassa. (paiss)",2013-05-14,2023-05-14,3650,120,10,89655000,"PRIVADA","RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","BIOFLEX AGROINDUSTRIAL S.A.",89655000,8965500,8965500,8965500,8965500,8965500,8965500,8965500,8965500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"547","Bndes-13204181","Bndes","CONSTRUCAO DE PLANTA, EM ESCALA COMERCIAL, DE ETANOL DE 2ª GERACAO COM CAPACIDADE DE PRODUCAO DE 65 MIL TONELADAS METRICAS/ANO, UTILIZANDO A PALHA E O BAGACO DE CANA-DE-ACUCAR COMO MATERIA-PRIMA E TECNOLOGIA DE CONVERSAO DE BIOMASSA. (PAISS)","construcao de planta, em escala comercial, de etanol de 2ª geracao com capacidade de producao de 65 mil toneladas metricas/ano, utilizando a palha e o bagaco de cana-de-acucar como materia-prima e tecnologia de conversao de biomassa. (paiss)",2013-05-14,2023-05-14,3650,120,10,10980000,"PRIVADA","RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","BIOFLEX AGROINDUSTRIAL S.A.",10980000,1098000,1098000,1098000,1098000,1098000,1098000,1098000,1098000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"548","Bndes-13204181","Bndes","CONSTRUCAO DE PLANTA, EM ESCALA COMERCIAL, DE ETANOL DE 2ª GERACAO COM CAPACIDADE DE PRODUCAO DE 65 MIL TONELADAS METRICAS/ANO, UTILIZANDO A PALHA E O BAGACO DE CANA-DE-ACUCAR COMO MATERIA-PRIMA E TECNOLOGIA DE CONVERSAO DE BIOMASSA. (PAISS)","construcao de planta, em escala comercial, de etanol de 2ª geracao com capacidade de producao de 65 mil toneladas metricas/ano, utilizando a palha e o bagaco de cana-de-acucar como materia-prima e tecnologia de conversao de biomassa. (paiss)",2013-05-14,2021-07-14,2980.83333333333,98,8.16666666666667,71943000,"PRIVADA","RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","BIOFLEX AGROINDUSTRIAL S.A.",71943000,8809346.93877551,8809346.93877551,8809346.93877551,8809346.93877551,8809346.93877551,8809346.93877551,8809346.93877551,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"549","Bndes-13204181","Bndes","CONSTRUCAO DE PLANTA, EM ESCALA COMERCIAL, DE ETANOL DE 2ª GERACAO COM CAPACIDADE DE PRODUCAO DE 65 MIL TONELADAS METRICAS/ANO, UTILIZANDO A PALHA E O BAGACO DE CANA-DE-ACUCAR COMO MATERIA-PRIMA E TECNOLOGIA DE CONVERSAO DE BIOMASSA. (PAISS)","construcao de planta, em escala comercial, de etanol de 2ª geracao com capacidade de producao de 65 mil toneladas metricas/ano, utilizando a palha e o bagaco de cana-de-acucar como materia-prima e tecnologia de conversao de biomassa. (paiss)",2013-05-14,2021-07-14,2980.83333333333,98,8.16666666666667,38864000,"PRIVADA","RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","BIOFLEX AGROINDUSTRIAL S.A.",38864000,4758857.14285714,4758857.14285714,4758857.14285714,4758857.14285714,4758857.14285714,4758857.14285714,4758857.14285714,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"550","Bndes-13200361","Bndes","INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO, MARKETING, ESTRUTURACAO DA AREA COMERCIAL, QUALIFICACAO DA GESTAO, TREINAMENTO E INFRAESTRUTURA, NO AMBITO DO PROGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT","investimentos em pesquisa e desenvolvimento, marketing, estruturacao da area comercial, qualificacao da gestao, treinamento e infraestrutura, no ambito do programa bndes para o desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes prosoft",2013-05-13,2014-12-13,577.916666666667,19,1.58333333333333,1983000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","SYSPRO QUALITY S/A",1983000,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"551","Bndes-13203061","Bndes","DESENVOLVIMENTO DE TECNOLOGIA PARA AUTOMACAO COMPLETA DE OPERACAO DE LAVRA E GERENCIAMENTO DE EQUIPAMENTOS MOVEIS, DESTINADOS A MINERACAO SUBTERRANEA, NO AMBITO DO PROGRAMA BNDES DE SUSTENTACAO DO INVESTIMENTO - BNDES PSI, SUBPROGRAMA INOVACAO E MAQUINAS E EQUIPAMENTOS EFICIENTES.","desenvolvimento de tecnologia para automacao completa de operacao de lavra e gerenciamento de equipamentos moveis, destinados a mineracao subterranea, no ambito do programa bndes de sustentacao do investimento - bndes psi, subprograma inovacao e maquinas e equipamentos eficientes.",2013-05-07,2018-11-07,2007.5,66,5.5,9453000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","HEXAGON MINING TECNOLOGIA E SISTEMAS S/A",9453000,1718727.27272727,1718727.27272727,1718727.27272727,1718727.27272727,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"552","Bndes-12213861","Bndes","DESENVOLVER SOLUCAO TECNOLOGICA PARA RECUPERACAO DE SOLOS CONTAMINADOS E PARA TRATAMENTO DE AGUAS CONTAMINADAS POR METAIS PESADOS ORIGINADOS DA DRENAGEM ACIDA DE MINA DE BOTA-FORASE BARRAGENS DE REJEITOS EM MINA DE URANIO, A PARTIR DA OXIDACAO QUIMICA COM GAS OZONIO.","desenvolver solucao tecnologica para recuperacao de solos contaminados e para tratamento de aguas contaminadas por metais pesados originados da drenagem acida de mina de bota-forase barragens de rejeitos em mina de uranio, a partir da oxidacao quimica com gas ozonio.",2013-05-07,2013-05-07,0,0,0,9606079,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","FUNDACAO PARQUE DE ALTA TECNOLOGIA DA REGIAO DE IPERO E",9606079,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"553","Bndes-13200371","Bndes","DESENVOLVIMENTO DE UM PAR BIMETALICO TUBULAR UTILIZANDO PROCESSO DE SOLDAGEM POR PINO NAO CONSUMIVEL (SAPNC).","desenvolvimento de um par bimetalico tubular utilizando processo de soldagem por pino nao consumivel (sapnc).",2013-04-24,2013-04-24,0,0,0,1675789,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAIS",1675789,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"554","Bndes-13201161","Bndes","INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO DE EQUIPAMENTO  ELETRONICO PARA AMPLIACAO DE SISTEMA INTEGRADO DE REDUCAO DE PERDAS EM REDES DE AGUA POTAVEL NO AMBITO DO PROGRAMA BNDES DE SUSTENTACAO DO INVESTIMENTO - SUBPROGRAMA INOVACAO - BNDES PSI INOVACAO.","investimentos em pesquisa e desenvolvimento de equipamento  eletronico para ampliacao de sistema integrado de reducao de perdas em redes de agua potavel no ambito do programa bndes de sustentacao do investimento - subprograma inovacao - bndes psi inovacao.",2013-04-12,2019-04-12,2190,72,6,1817000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","ENOPS ENGENHARIA S/A.",1817000,302833.333333333,302833.333333333,302833.333333333,302833.333333333,302833.333333333,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
