"","id","fonte_de_dados","data_assinatura","data_limite","duracao_dias","titulo_projeto","status_projeto","valor_contratado","valor_executado_2013_2020","nome_agente_financiador","natureza_agente_financiador","modalidade_financiamento","nome_agente_Executor","natureza_agente_executor","uf_ag_executor","regiao_ag_executor","natureza_financiamento","valor_executado_2013","valor_executado_2014","valor_executado_2015","valor_executado_2016","valor_executado_2017","valor_executado_2018","valor_executado_2019","valor_executado_2020","descricao_do_projeto2","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"109","Bndes-17201361","Bndes",2017-05-30,2029-05-30,4383,"APOIAR O PROGRAMA SENAI PARA A COMPETITIVIDADE INDUSTRIAL,  MEDIANTE O FINANCIAMENTO DE CENTROS DE FORMACAO PROFISSIO-  NAL, INSTITUTOS TECNOLOGICOS E DE INOVACAO, BEM COMO        AQUISICAO DE UNIDADES, LIMITADO AO VALOR DO CREDITO"".","ATIVO",122816000,36735518.1382615,"Bndes","empresa pública","REEMBOLSÁVEL","SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI","PRIVADA","IE","IE","pública",0,0,0,0,6024512.89071412,10199640.42893,10199640.42893,10227661.4191193,"apoiar o programa senai para a competitividade industrial,  mediante o financiamento de centros de formacao profissio-  nal, institutos tecnologicos e de inovacao, bem como        aquisicao de unidades, limitado ao valor do credito"".",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"110","Bndes-17201351","Bndes",2017-05-25,2022-11-25,2010,"APOIO AO PLANO DE NEGÓCIOS COM FOCO NO FORTALECIMENTO DA OFERTA DE PRODUTOS, CONTEMPLANDO INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO, MARKETING E COMERCIALIZACAO, E INFRAESTRUTURA, NO AMBITO DO BNDES PROSOFT.","ATIVO",13000000,8511442.78606965,"Bndes","empresa pública","REEMBOLSÁVEL","INMETRICS S/A","PRIVADA","SP","SE","pública",0,0,0,0,1422885.5721393,2354228.85572139,2354228.85572139,2360696.51741293,"apoio ao plano de negocios com foco no fortalecimento da oferta de produtos, contemplando investimentos em pesquisa e desenvolvimento, marketing e comercializacao, e infraestrutura, no ambito do bndes prosoft.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"111","Bndes-17201241","Bndes",2017-05-23,2021-11-23,1645,"SUPLEMENTACAO DE RECURSOS PARA EXPANSAO DA CAPACIDADE PRODUTIVA E INSTALACAO DE PLANTA PILOTO NA UNIDADE INDUSTRIAL LOCALIZADA EM DUQUE DE CAXIAS - RJ E DESENVOLVIMENTO DE INSUMOS FARMACEUTICOS ATIVOS.","ATIVO",219600,175946.990881459,"Bndes","empresa pública","REEMBOLSÁVEL","NORTEC QUIMICA S.A.","PRIVADA","RJ","SE","pública",0,0,0,0,29635.9878419453,48592.3404255319,48592.3404255319,48725.8358662614,"suplementacao de recursos para expansao da capacidade produtiva e instalacao de planta piloto na unidade industrial localizada em duque de caxias - rj e desenvolvimento de insumos farmaceuticos ativos.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"112","Bndes-17200851","Bndes",2017-05-10,2024-05-10,2557,"DESENVOLVIMENTO DE NOVO VEICULO E APOIO A PROJETO SOCIAL NA COMUNIDADE","ATIVO",155806000,81101989.0496676,"Bndes","empresa pública","REEMBOLSÁVEL","FORD MOTOR COMPANY BRASIL LTDA","PRIVADA","BA","NE","pública",0,0,0,0,14319284.3175596,22179657.4110285,22179657.4110285,22240590.5357841,"desenvolvimento de novo veiculo e apoio a projeto social na comunidade",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"113","Bndes-17200551","Bndes",2017-05-10,2019-12-10,944,"PLANO DE INVESTIMENTOS EM INOVACAO DA  POSTULANTE, EM ATIVI-DADES DE DESENVOLVIMENTO DE MAQUINAS, COMPREENDENDO A CONCEPCAO DO PRODUTO, DESENVOLVIMENTO E FABRICACAO DE PROTOTIPOS, NO BIENIO 2017 / 2018.","ATIVO",10000000,10000000,"Bndes","empresa pública","REEMBOLSÁVEL","INDUSTRIAS ROMI S A","PRIVADA","SP","SE","pública",0,0,0,0,2489406.77966102,3855932.20338983,3633474.57627119,NA,"plano de investimentos em inovacao da  postulante, em ativi-dades de desenvolvimento de maquinas, compreendendo a concepcao do produto, desenvolvimento e fabricacao de prototipos, no bienio 2017 / 2018.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"114","Bndes-17200551","Bndes",2017-05-10,2019-12-10,944,"PLANO DE INVESTIMENTOS EM INOVACAO DA  POSTULANTE, EM ATIVI-DADES DE DESENVOLVIMENTO DE MAQUINAS, COMPREENDENDO A CONCEPCAO DO PRODUTO, DESENVOLVIMENTO E FABRICACAO DE PROTOTIPOS, NO BIENIO 2017 / 2018.","ATIVO",10000000,10000000,"Bndes","empresa pública","REEMBOLSÁVEL","INDUSTRIAS ROMI S A","PRIVADA","SP","SE","pública",0,0,0,0,2489406.77966102,3855932.20338983,3633474.57627119,NA,"plano de investimentos em inovacao da  postulante, em ativi-dades de desenvolvimento de maquinas, compreendendo a concepcao do produto, desenvolvimento e fabricacao de prototipos, no bienio 2017 / 2018.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"115","Bndes-17200551","Bndes",2017-05-10,2019-12-10,944,"PLANO DE INVESTIMENTOS EM INOVACAO DA  POSTULANTE, EM ATIVI-DADES DE DESENVOLVIMENTO DE MAQUINAS, COMPREENDENDO A CONCEPCAO DO PRODUTO, DESENVOLVIMENTO E FABRICACAO DE PROTOTIPOS, NO BIENIO 2017 / 2018.","ATIVO",14000000,14000000,"Bndes","empresa pública","REEMBOLSÁVEL","INDUSTRIAS ROMI S A","PRIVADA","SP","SE","pública",0,0,0,0,3485169.49152542,5398305.08474576,5086864.40677966,NA,"plano de investimentos em inovacao da  postulante, em ativi-dades de desenvolvimento de maquinas, compreendendo a concepcao do produto, desenvolvimento e fabricacao de prototipos, no bienio 2017 / 2018.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"116","Bndes-17200381","Bndes",2017-04-13,2026-04-13,3287,"DESENVOLVIMENTO E VALIDACAO DA TECNOLOGIA MBE2 VOLTADA PARA O AUMENTO DE PRODUTIVIDADE DA ETAPA DE FERMENTACAO DO PROCESSO DE PRODUCAO DE ETANOL HIDRATADO.","ATIVO",14736000,6088070.58107697,"Bndes","empresa pública","REEMBOLSÁVEL","MAHLE METAL LEVE S.A.","PRIVADA","SP","SE","pública",0,0,0,0,1174576.2093094,1631853.97018558,1631853.97018558,1636337.08548829,"desenvolvimento e validacao da tecnologia mbe2 voltada para o aumento de produtividade da etapa de fermentacao do processo de producao de etanol hidratado.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"117","Bndes-16202771","Bndes",2017-03-13,2023-03-13,2191,"INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO NO AMBITO DO PR OGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT.","ATIVO",15577000,9875149.70333181,"Bndes","empresa pública","REEMBOLSÁVEL","COMPANHIA BRASILEIRA DE TECNOLOGIA PARA E-COMMERCE","PRIVADA","SP","SE","pública",0,0,0,0,2083094.93382017,2587872.20447284,2587872.20447284,2594981.74349612,"investimentos em pesquisa e desenvolvimento no ambito do pr ograma bndes para o desenvolvimento da industria de software e servicos de tecnologia da informacao - bndes prosoft.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"118","Bndes-16207871","Bndes",2017-03-13,2025-03-13,2922,"CONSTRUCAO DE UMA UNIDADE PARA P&D E DE UMA NOVA PLANTA     INDUSTRIAL; MODERNIZACAO E AMPLIACAO DA CAPACIDADE DE       UNIDADES INDUSTRIAIS EXISTENTES, EM BELO JARDIM (PE); E     INVESTIMENTOS SOCIAS NA COMUNIDADE.","ATIVO",2821347.41,1341153.85095483,"Bndes","empresa pública","REEMBOLSÁVEL","ACUMULADORES MOURA S A","PRIVADA","PE","NE","pública",0,0,0,0,282907.183822724,351461.484339494,351461.484339494,352427.037867899,"construcao de uma unidade para p&d e de uma nova planta     industrial; modernizacao e ampliacao da capacidade de       unidades industriais existentes, em belo jardim (pe); e     investimentos socias na comunidade.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"119","Bndes-16207851","Bndes",2017-03-10,2024-03-10,2557,"DESENVOLVIMENTO DE NOVAS TECNOLOGIAS PARA AUTOMOVEIS DE     PASSEIO.","ATIVO",4590000,2498740.71177161,"Bndes","empresa pública","REEMBOLSÁVEL","FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA.","PRIVADA","MG","SE","pública",0,0,0,0,531341.415721549,653406.335549472,653406.335549472,655201.407899883,"desenvolvimento de novas tecnologias para automoveis de     passeio.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"120","Bndes-16207681","Bndes",2017-03-07,2023-03-07,2191,"DESENVOLVIMENTO DE NOVOS PRODUTOS PARA ATENDER NOVOS MERCADOS E MANTER A LINHA DE PRODUTOS TECNOLOGICAMENTE ATUALIZADA.","ATIVO",65000000,41385212.2318576,"Bndes","empresa pública","REEMBOLSÁVEL","INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA","PRIVADA","SC","S","pública",0,0,0,0,8870378.8224555,10798722.0447284,10798722.0447284,10828388.8635326,"desenvolvimento de novos produtos para atender novos mercados e manter a linha de produtos tecnologicamente atualizada.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"121","Bndes-16207471","Bndes",2017-02-17,2026-02-17,3287,"APOIO AO PLANO DE INVESTIMENTOS EM INOVACAO E DESENVOLVIMENTO DE NOVOS PRODUTOS DA POSTULANTE, DURANTE O TRIENIO 2017-19","ATIVO",59575122.23,25609871.5275297,"Bndes","empresa pública","REEMBOLSÁVEL","EMS S/A","PRIVADA","SP","SE","pública",0,0,0,0,5745455.96194402,6597305.89951932,6597305.89951932,6615430.36627624,"apoio ao plano de investimentos em inovacao e desenvolvimento de novos produtos da postulante, durante o trienio 2017-19",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"122","Bndes-16207471","Bndes",2017-02-17,2026-02-17,3287,"APOIO AO PLANO DE INVESTIMENTOS EM INOVACAO E DESENVOLVIMENTO DE NOVOS PRODUTOS DA POSTULANTE, DURANTE O TRIENIO 2017-19","ATIVO",16137126.65,6936951.61437481,"Bndes","empresa pública","REEMBOLSÁVEL","EMS S/A","PRIVADA","SP","SE","pública",0,0,0,0,1556272.93825677,1787013.72090052,1787013.72090052,1791923.09925464,"apoio ao plano de investimentos em inovacao e desenvolvimento de novos produtos da postulante, durante o trienio 2017-19",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"123","Bndes-16207491","Bndes",2017-02-14,2023-02-14,2191,"DESENVOLVIMENTO DE NOVOS PRODUTOS E SOLUCOES DE RASTREAMENTODE ACORDO COM O PLANO DE NEGOCIOS EM INOVACAO PARA OS ANOS  2016-2018.","LIQUIDADO",36185000,23385650.3879507,"Bndes","empresa pública","REEMBOLSÁVEL","SASCAR - TECNOLOGIA E SEGURANCA AUTOMOTIVA S/A","PRIVADA","SP","SE","pública",0,0,0,0,5284892.74303971,6011565.49520767,6011565.49520767,6028080.78502967,"desenvolvimento de novos produtos e solucoes de rastreamentode acordo com o plano de negocios em inovacao para os anos  2016-2018.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"124","Bndes-16207491","Bndes",2017-02-14,2023-02-14,2191,"DESENVOLVIMENTO DE NOVOS PRODUTOS E SOLUCOES DE RASTREAMENTODE ACORDO COM O PLANO DE NEGOCIOS EM INOVACAO PARA OS ANOS  2016-2018.","LIQUIDADO",48815000,31548169.7854861,"Bndes","empresa pública","REEMBOLSÁVEL","SASCAR - TECNOLOGIA E SEGURANCA AUTOMOTIVA S/A","PRIVADA","SP","SE","pública",0,0,0,0,7129529.8950251,8109840.25559105,8109840.25559105,8132120.03651301,"desenvolvimento de novos produtos e solucoes de rastreamentode acordo com o plano de negocios em inovacao para os anos  2016-2018.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"125","Bndes-16207151","Bndes",2017-02-10,2024-02-10,2556,"PLANO DE INVESTIMENTOS DA EMPRESA, QUE TEM COMO OBJETIVO PRINCIPAL EXPANDIR A PRODUCAO ATRAVES DA IMPLANTACAO DE NOVA LINHA DE PRODUCAO E INFRAESTRUTURA DE PESQUISA, ALEM DE CONCLUIR INSTALACOES DA NOVA SEDE ADMINISTRATIVA, EXECUTAR MELHORIAS NA LOGISTICA INTERNA E FINANCIAR INVESTIMENTOS COM A ESTR","ATIVO",22869403,12705223.8888889,"Bndes","empresa pública","REEMBOLSÁVEL","KARINA INDUSTRIA E COMERCIO DE PLASTICOS LTDA","PRIVADA","SP","SE","pública",0,0,0,0,2898938.4084507,3256832.03912363,3256832.03912363,3265779.37989045,"plano de investimentos da empresa, que tem como objetivo principal expandir a producao atraves da implantacao de nova linha de producao e infraestrutura de pesquisa, alem de concluir instalacoes da nova sede administrativa, executar melhorias na logistica interna e financiar investimentos com a estr",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"126","Bndes-16207401","Bndes",2016-12-29,2016-12-29,0,"APOIO AO DESENVOLVIMENTO DE VACINA TETRAVALENTE CONTRA A DENGUE - ENSAIO CLINICO FASE III E CONSTRUCAO DA PLANTA DE ESCALONAMENTO.","ATIVO",97272923,97272923,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO BUTANTAN","PRIVADA","SP","SE","pública",NA,NA,NA,97272923,NA,NA,NA,NA,"apoio ao desenvolvimento de vacina tetravalente contra a dengue - ensaio clinico fase iii e construcao da planta de escalonamento.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"127","Bndes-16206961","Bndes",2016-12-21,2016-12-21,0,"APOIO AO PLANO DA FIOCRUZ DE ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA NACIONAL REPRESENTADA PELO VÍRUS ZIKA.","ATIVO",3497747,3497747,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E T","PRIVADA","IE","IE","pública",NA,NA,NA,3497747,NA,NA,NA,NA,"apoio ao plano da fiocruz de enfrentamento da emergencia de saude publica nacional representada pelo virus zika.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"128","Bndes-16206961","Bndes",2016-12-21,2016-12-21,0,"APOIO AO PLANO DA FIOCRUZ DE ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA NACIONAL REPRESENTADA PELO VÍRUS ZIKA.","ATIVO",8656316,8656316,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E T","PRIVADA","IE","IE","pública",NA,NA,NA,8656316,NA,NA,NA,NA,"apoio ao plano da fiocruz de enfrentamento da emergencia de saude publica nacional representada pelo virus zika.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"129","Bndes-16206961","Bndes",2016-12-21,2016-12-21,0,"APOIO AO PLANO DA FIOCRUZ DE ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA NACIONAL REPRESENTADA PELO VÍRUS ZIKA.","ATIVO",1404182,1404182,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E T","PRIVADA","IE","IE","pública",NA,NA,NA,1404182,NA,NA,NA,NA,"apoio ao plano da fiocruz de enfrentamento da emergencia de saude publica nacional representada pelo virus zika.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"130","Bndes-16206961","Bndes",2016-12-21,2016-12-21,0,"APOIO AO PLANO DA FIOCRUZ DE ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA NACIONAL REPRESENTADA PELO VÍRUS ZIKA.","ATIVO",1404182,1404182,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E T","PRIVADA","IE","IE","pública",NA,NA,NA,1404182,NA,NA,NA,NA,"apoio ao plano da fiocruz de enfrentamento da emergencia de saude publica nacional representada pelo virus zika.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"131","Bndes-16549020","Bndes",2016-12-06,2023-12-06,2556,"FINANCIAMENTO A INOVACAO","LIQUIDADO",200000000,116275430.359937,"Bndes","empresa pública","REEMBOLSÁVEL","WEG EQUIPAMENTOS ELETRICOS S/A","PRIVADA","SC","S","pública",0,0,0,1956181.53364632,28482003.1298905,28482003.1298905,28482003.1298905,28560250.3912363,"financiamento a inovacao",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"132","Bndes-16205681","Bndes",2016-12-01,2022-12-01,2191,"APOIO AO PLANO DE INVESTIMENTOS EM PESQUISA, DESENVOLVIMENTOE INOVACAO DE NOVOS PRODUTOS E DE MELHORIAS NO PROCESSO PRO DUTIVO.","ATIVO",19609000,13344143.769968,"Bndes","empresa pública","REEMBOLSÁVEL","PERTO S A PERIFERICOS PARA AUTOMACAO","PRIVADA","RS","S","pública",0,0,0,268493.838429941,3257725.23961661,3257725.23961661,3257725.23961661,3266675.03423094,"apoio ao plano de investimentos em pesquisa, desenvolvimentoe inovacao de novos produtos e de melhorias no processo pro dutivo.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"133","Bndes-16205641","Bndes",2016-11-10,2023-11-10,2556,"APOIO AO PLANO DE INVESTIMENTOS DA EMPRESA, QUE PREVE A ADAPTACAO DA SUA ESTRUTURA FISICA PARA A PRODUCAO DE NOVOS BENS DE CAPITAL PARA A AGROPECUARIA, COM FOCO NA INOVACAO DE PRODUTOS E PROCESSOS.","ATIVO",1315733.99,778321.515211268,"Bndes","empresa pública","REEMBOLSÁVEL","CASALE EQUIPAMENTOS LTDA","PRIVADA","SP","SE","pública",0,0,0,26252.9082511737,187373.698106416,187373.698106416,187373.698106416,187888.461013302,"apoio ao plano de investimentos da empresa, que preve a adaptacao da sua estrutura fisica para a producao de novos bens de capital para a agropecuaria, com foco na inovacao de produtos e processos.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"134","Bndes-16544007","Bndes",2016-10-24,2023-04-24,2373,"IMPLEMENTACAO DE PROJETOS DE INOVACAO EM PRODUTOS E         PROCESSOS INDUSTRIAIS E FLORESTAIS NAS SUAS UNIDADES,       BEM COMO IMPLANTACAO DE PLANTA PILOTO DE NANOCELULOSE       EM ARACRUZ/ES.","ATIVO",43275000,27883470.2907712,"Bndes","empresa pública","REEMBOLSÁVEL","SUZANO S.A.","PRIVADA","IE","IE","pública",0,0,0,1240075.85335019,6638053.09734513,6638053.09734513,6638053.09734513,6656289.50695322,"implementacao de projetos de inovacao em produtos e         processos industriais e florestais nas suas unidades,       bem como implantacao de planta piloto de nanocelulose       em aracruz/es.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"135","Bndes-15203511","Bndes",2016-09-16,2016-09-16,0,"SEGUNDA ETAPA DO DESENVOLVIMENTO DE SOLUCAO DE PRAZIQUANTEL  ENCAPSULADO PARA TRATAMENTO PEDIATRICO DA ESQUISTOSSOMOSE INCLUINDO TESTES PRE-CLINICOS E CLINICOS COM RECURSOS DO BNDES FUNDO TECNOLOGICO - BNDES FUNTEC.","ATIVO",5968788,5968788,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO COORDENACAO DE PROJETOS, PESQUISAS E ESTUDOS T","PRIVADA","RJ","SE","pública",NA,NA,NA,5968788,NA,NA,NA,NA,"segunda etapa do desenvolvimento de solucao de praziquantel  encapsulado para tratamento pediatrico da esquistossomose incluindo testes pre-clinicos e clinicos com recursos do bndes fundo tecnologico - bndes funtec.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"136","Bndes-15203511","Bndes",2016-09-16,2016-09-16,0,"SEGUNDA ETAPA DO DESENVOLVIMENTO DE SOLUCAO DE PRAZIQUANTEL  ENCAPSULADO PARA TRATAMENTO PEDIATRICO DA ESQUISTOSSOMOSE INCLUINDO TESTES PRE-CLINICOS E CLINICOS COM RECURSOS DO BNDES FUNDO TECNOLOGICO - BNDES FUNTEC.","ATIVO",1103684,1103684,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO COORDENACAO DE PROJETOS, PESQUISAS E ESTUDOS T","PRIVADA","RJ","SE","pública",NA,NA,NA,1103684,NA,NA,NA,NA,"segunda etapa do desenvolvimento de solucao de praziquantel  encapsulado para tratamento pediatrico da esquistossomose incluindo testes pre-clinicos e clinicos com recursos do bndes fundo tecnologico - bndes funtec.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"137","Bndes-15208511","Bndes",2016-09-16,2022-09-16,2191,"DESENVOLVIMENTO DA PLATAFORMA SOUL MV, CONTEMPLANDO ACOES EMINFRAESTRUTURA, TREINAMENTO E QUALIDADE, PESQUISA E DESENVO LVIMENTO, MARKETING E VENDAS, NO AMBITO DO PROGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT.","ATIVO",43872000,31377190.3240529,"Bndes","empresa pública","REEMBOLSÁVEL","MV INFORMATICA NORDESTE LTDA","PRIVADA","PE","NE","pública",0,0,0,2122515.7462346,7288638.97763578,7288638.97763578,7288638.97763578,7308662.71109083,"desenvolvimento da plataforma soul mv, contemplando acoes eminfraestrutura, treinamento e qualidade, pesquisa e desenvo lvimento, marketing e vendas, no ambito do programa bndes para o desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes prosoft.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
